Date;Type;Merchant/Description;Debit/Credit;Balance;
03/05/2025;CARD PAYMENT;********* *** ***** **** ***** ***** ** **********;-£12.00;+£3532.23;
03/05/2025;PAYMENT;****** ******** ******* ********** **** **** ******;+£5.50;+£3544.23;
02/05/2025;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£9.35;+£3538.73;
02/05/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£5.58;+£3548.08;
02/05/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£3553.66;
01/05/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£2.00;+£3557.96;
01/05/2025;CARD PAYMENT;***** **** ******* **** ***** ***** ** **********;-£5.25;+£3559.96;
01/05/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£3565.21;
01/05/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£6.09;+£3569.51;
30/04/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£2.50;+£3575.60;
30/04/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£3578.10;
30/04/2025;CARD PAYMENT;**** ******* ** ******** *****   ** **********;-£39.84;+£3582.40;
30/04/2025;CARD PAYMENT;**** ******* ** ******* *******   ** **********;-£5.99;+£3622.24;
30/04/2025;CARD PAYMENT;**** ******* ** ***** ***** **** * ***   ** **********;-£3.49;+£3628.23;
29/04/2025;PAYMENT;****** ******** ******* ********** **** **** ******;+£7.00;+£3631.72;
29/04/2025;CARD PAYMENT;********* **** ***** ***** ** **********;-£1.79;+£3624.72;
29/04/2025;CARD PAYMENT;********* **** ***** ***** ** **********;-£13.68;+£3626.51;
29/04/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£2.50;+£3640.19;
28/04/2025;CREDIT IN;**** **** ****** *** *** ************** ***********;+£3677.10;+£3642.69;
27/04/2025;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£1.12;-£34.41;
27/04/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£3.20;-£33.29;
27/04/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£45.14;-£30.09;
27/04/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£8.33;+£15.05;
27/04/2025;CARD PAYMENT;***** ******* **** ***** ***** ** **********;-£19.00;+£23.38;
26/04/2025;CREDIT IN;**** ******* **** ****** ******* *** ******* ********* ******;+£45.00;+£42.38;
24/04/2025;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£2.32;-£2.62;
24/04/2025;CARD PAYMENT;**** **************** **** ***** ***** ** **********;-£5.96;-£0.30;
23/04/2025;CARD PAYMENT;********* **** ***** ***** ** **********;-£3.53;+£5.66;
23/04/2025;CARD PAYMENT;***** ******* **** ***** ***** ** **********;-£44.10;+£9.19;
23/04/2025;PAYMENT;****** ******** ******* ********* **** * **** * *******;+£94.99;+£53.29;
23/04/2025;CARD PAYMENT;****** ** **** ***** ***** ** **********;-£1.35;-£41.70;
23/04/2025;CARD PAYMENT;** *** ******** ***** **** ***** ***** ** **********;-£25.00;-£40.35;
22/04/2025;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£2.00;-£15.35;
22/04/2025;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£15.86;-£13.35;
22/04/2025;CREDIT IN;****** **** ******* ********* ** **********;+£22.00;+£2.51;
22/04/2025;CARD PAYMENT;**** ******* ** ******** ******* *****   ** **********;-£48.30;-£19.49;
20/04/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* **** *** * ******* ** **;-£22.00;+£28.81;
20/04/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* ******* *** * ******* ** **;-£15.00;+£50.81;
19/04/2025;CREDIT IN;****** **** ******* ********* ** **********;+£9.34;+£65.81;
18/04/2025;CARD PAYMENT;**** ******* ** ****** ***************   ** **********;-£8.99;+£56.47;
18/04/2025;CARD PAYMENT;**** ******* ** *** ***** ** *****   ** **********;-£9.00;+£65.46;
18/04/2025;CARD PAYMENT;**** ******* ** *** ***** ********   ** **********;-£9.99;+£74.46;
17/04/2025;CARD PAYMENT;*** *** ****** ******* **** ***** ***** ** **********;-£13.89;+£84.45;
17/04/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£7.60;+£98.34;
15/04/2025;CARD PAYMENT;********* **** ***** ***** ** **********;-£5.98;+£105.94;
15/04/2025;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£7.58;+£111.92;
14/04/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* **** **** * ******* ** **;-£24.18;+£119.50;
14/04/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* ******* * ******* ** **;-£8.10;+£143.68;
14/04/2025;PAYMENTS;**** ******* *** ****** ******* ** ***** ******* ********* ******* * ******* ** **;-£20.00;+£151.78;
14/04/2025;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£9.96;+£171.78;
14/04/2025;PAYMENT;****** ******** ******* ********* **** * *******;+£160.00;+£181.74;
13/04/2025;CARD PAYMENT;********* **** ***** ***** ** **********;-£7.89;+£21.74;
13/04/2025;CARD PAYMENT;**** ****** **** ***** ***** ** **********;-£34.91;+£29.63;
13/04/2025;PAYMENT;****** ******** ******* ******** * ***** **** * *******;+£195.00;+£64.54;
13/04/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£24.86;-£130.46;
12/04/2025;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£6.00;-£105.60;
12/04/2025;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£3.60;-£99.60;
12/04/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£15.25;-£96.00;
12/04/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;-£80.75;
12/04/2025;CARD PAYMENT;********* *** ***** **** ***** ***** ** **********;-£16.09;-£76.45;
11/04/2025;CARD PAYMENT;**** ******* ** ******* *********   ** **********;-£44.34;-£60.36;
11/04/2025;CARD PAYMENT;***** **** ******* **** ***** ***** ** **********;-£7.95;-£16.02;
11/04/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;-£8.07;
11/04/2025;CARD PAYMENT;**** ******* ** ****** ***************   ** **********;-£0.99;-£3.77;
10/04/2025;CARD PAYMENT;*********** ***** **** ***** ***** ** **********;-£8.00;-£2.78;
10/04/2025;CARD PAYMENT;********** ** ***** ** **** ***** ***** ** **********;-£1.00;+£5.22;
10/04/2025;CARD PAYMENT;*** ***** **** ***** ***** ** **********;-£9.99;+£6.22;
10/04/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£8.19;+£16.21;
09/04/2025;CARD PAYMENT;******* ****** **** ***** ***** ** **********;-£2.50;+£24.40;
09/04/2025;CARD PAYMENT;*** ***** **** ***** ***** ** **********;-£8.89;+£26.90;
09/04/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£35.79;
08/04/2025;CARD PAYMENT;********** ** ***** ** **** ***** ***** ** **********;-£1.00;+£40.09;
07/04/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£13.51;+£41.09;
07/04/2025;CARD PAYMENT;**** ******* ** ****** ****   ** **********;-£8.99;+£54.60;
06/04/2025;CARD PAYMENT;**** ******* ** ******** *****   ** **********;-£6.99;+£63.59;
06/04/2025;PAYMENT;****** ******** ******* ******** * ***** **** * *******;+£98.50;+£70.58;
05/04/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£5.70;-£27.92;
05/04/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;-£22.22;
04/04/2025;CARD PAYMENT;********* *** **** ***** ***** ** **********;-£2.99;-£17.92;
04/04/2025;CARD PAYMENT;********* *** **** ***** ***** ** **********;-£3.48;-£14.93;
04/04/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;-£11.45;
04/04/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£6.71;-£7.15;
03/04/2025;CARD PAYMENT;***** **** ******* **** ***** ***** ** **********;-£5.25;-£0.44;
03/04/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£4.81;
02/04/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£1.55;+£9.11;
02/04/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£10.66;
01/04/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£2.50;+£14.96;
01/04/2025;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£3.10;+£17.46;
01/04/2025;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£3.10;+£20.56;
01/04/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£42.45;+£23.66;
01/04/2025;PAYMENT;****** ******** ******* ******** * ***** **** * *******;+£103.25;+£66.11;
30/03/2025;CREDIT IN;****** **** ****** ***** ** **********;+£8.99;-£37.14;
30/03/2025;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£18.16;-£46.13;
30/03/2025;CARD PAYMENT;*** ***** **** ***** ***** ** **********;-£8.39;-£27.97;
30/03/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£2.60;-£19.58;
30/03/2025;CARD PAYMENT;**** ******* ** ******* *******   ** **********;-£5.99;-£16.98;
29/03/2025;CARD PAYMENT;********* **** ***** ***** ** **********;-£32.95;-£10.99;
29/03/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£2.02;+£21.96;
29/03/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£23.98;
29/03/2025;CARD PAYMENT;**** ******* ** ****** ***************   ** **********;-£8.99;+£28.28;
28/03/2025;PAYMENT;****** ******** ******* ************* * *** **** * *******;+£30.00;+£37.27;
28/03/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£2.50;+£7.27;
28/03/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£9.77;
27/03/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* ********** ******* * *******;-£142.00;+£14.07;
27/03/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£156.07;
27/03/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£10.50;+£160.37;
26/03/2025;CARD PAYMENT;******* ****** **** ***** ***** ** **********;-£2.50;+£170.87;
26/03/2025;CARD PAYMENT;********** ** ***** ** **** ***** ***** ** **********;-£1.00;+£173.37;
26/03/2025;CARD PAYMENT;******** *** **** ***** ***** ** **********;-£4.30;+£174.37;
25/03/2025;CARD PAYMENT;******** ***** **** ***** ***** ** **********;-£6.99;+£178.67;
24/03/2025;CARD PAYMENT;*** ******** **** **** ***** ***** ** **********;-£9.00;+£185.66;
24/03/2025;PAYMENT;****** ******** ******* ******************* **** ***************** **** * ** **;+£142.79;+£194.66;
24/03/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£44.13;+£51.87;
23/03/2025;CARD PAYMENT;**** ******* ** ******* *********   ** **********;-£13.99;+£96.00;
23/03/2025;CARD PAYMENT;**** ******* ** ******** *********   ** **********;-£821.41;+£109.99;
23/03/2025;CARD PAYMENT;**** ******* ** **** ******* ***   ** **********;-£255.00;+£931.40;
23/03/2025;PAYMENT;****** ******** ******* ********* **** * **** * *******;+£127.25;+£1186.40;
23/03/2025;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£5.76;+£1059.15;
23/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£1064.91;
22/03/2025;PAYMENT;****** ******** ******* ******* **** * *******;+£880.00;+£1067.91;
22/03/2025;PAYMENT;****** ******** ******* ******* **** * *******;+£250.00;+£187.91;
22/03/2025;PAYMENT;****** ******** ******* ******* ******** **** * *******;+£1900.00;-£62.09;
22/03/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* *** **** * ******* ** **;-£1900.00;-£1962.09;
22/03/2025;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£4.45;-£62.09;
21/03/2025;CARD PAYMENT;********* *** **** ***** ***** ** **********;-£2.19;-£57.64;
21/03/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;-£55.45;
20/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£2.90;-£53.35;
20/03/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£2.50;-£50.45;
20/03/2025;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£3.10;-£47.95;
20/03/2025;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£3.10;-£44.85;
20/03/2025;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£3.10;-£41.75;
20/03/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£3.00;-£38.65;
20/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;-£35.65;
20/03/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£9.93;-£32.65;
19/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£2.90;-£22.72;
19/03/2025;CARD PAYMENT;*** ***** **** ***** ***** ** **********;-£2.58;-£19.82;
19/03/2025;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£5.75;-£17.24;
19/03/2025;CARD PAYMENT;*********** **** ***** ***** ** **********;-£15.00;-£11.49;
19/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£3.51;
18/03/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£0.40;+£6.51;
18/03/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£4.53;+£6.91;
18/03/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£10.32;+£11.44;
18/03/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£6.99;+£21.76;
18/03/2025;PAYMENT;****** ******** ******* ******** **** * *******;+£20.00;+£28.75;
18/03/2025;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£1.30;+£8.75;
18/03/2025;CARD PAYMENT;**** ******* ** *** ***** ** *****   ** **********;-£9.00;+£10.05;
18/03/2025;CARD PAYMENT;**** ******* ** *** ***** ********   ** **********;-£9.99;+£19.05;
17/03/2025;PAYMENT;****** ******** ******* ********* ****** **** * *******;+£15.00;+£29.04;
17/03/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£14.04;
17/03/2025;PAYMENT;****** ******** ******* ******* ******** **** * *******;+£30.00;+£16.14;
16/03/2025;TRANSFER OUT;**** ******* ** * ****** ******* ********** ********* ****** ******** ******* *******;-£90.00;-£13.86;
16/03/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£5.04;+£76.14;
16/03/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£3.13;+£81.18;
16/03/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£5.11;+£84.31;
16/03/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£4.90;+£89.42;
16/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£2.90;+£94.32;
15/03/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£10.51;+£97.22;
15/03/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£4.53;+£107.73;
15/03/2025;PAYMENT;****** ******** ******* ********* ***** **** * *******;+£95.00;+£112.26;
14/03/2025;TRANSFER OUT;**** ******* ** * ****** ******* ********** ********* ****** ******** ******* *******;-£45.00;+£17.26;
14/03/2025;PAYMENT;****** ******** ******* ********* ***** **** * *******;+£45.00;+£62.26;
14/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£17.26;
13/03/2025;CARD PAYMENT;********** ****** **** ***** ***** ** **********;-£0.39;+£20.26;
13/03/2025;CARD PAYMENT;**** * **** ******* **** ***** ***** ** **********;-£10.71;+£20.65;
13/03/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£31.36;
13/03/2025;CARD PAYMENT;******** ******* *** **** ***** ***** ** **********;-£15.20;+£33.46;
13/03/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£10.75;+£48.66;
12/03/2025;CARD PAYMENT;**** **************** **** ***** ***** ** **********;-£6.92;+£59.41;
12/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£66.33;
11/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£2.90;+£69.33;
11/03/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£3.24;+£72.23;
11/03/2025;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£1.15;+£75.47;
11/03/2025;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£4.25;+£76.62;
11/03/2025;CARD PAYMENT;**** ******* ** ******** *****   ** **********;-£4.89;+£80.87;
11/03/2025;CARD PAYMENT;**** ******* ** ***** ***** **** * ***   ** **********;-£4.99;+£85.76;
10/03/2025;PAYMENT;****** ******** ******* ********* ***** **** * *******;+£50.00;+£90.75;
10/03/2025;TRANSFER OUT;**** ******* ** * ****** ******* ********** ********* ****** ******** ******* *******;-£45.00;+£40.75;
10/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£6.00;+£85.75;
09/03/2025;PAYMENT;****** ******** ******* ********** **** **** ******;+£8.00;+£91.75;
09/03/2025;CARD PAYMENT;****** **** **** ***** ***** ** **********;-£6.00;+£83.75;
09/03/2025;CARD PAYMENT;**** ******* ** ***** ***** **** * ***   ** **********;-£3.49;+£89.75;
09/03/2025;CARD PAYMENT;**** **************** **** ***** ***** ** **********;-£20.67;+£93.24;
09/03/2025;CARD PAYMENT;************** **** ***** ***** ** **********;-£1.49;+£113.91;
09/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£115.40;
09/03/2025;CARD PAYMENT;************ **** ***** ***** ** **********;-£18.45;+£118.40;
08/03/2025;PAYMENT;****** ******** ******* *********** **** ***** ******;+£4.00;+£136.85;
08/03/2025;CARD PAYMENT;*********** ****** **** ***** ***** ** **********;-£4.70;+£132.85;
08/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£137.55;
08/03/2025;CARD PAYMENT;**** **************** **** ***** ***** ** **********;-£21.57;+£140.55;
07/03/2025;PAYMENT;****** ******** ******* *********** ****** **** * *******;+£180.00;+£162.12;
07/03/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£3.99;-£17.88;
07/03/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£4.00;-£13.89;
07/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;-£9.89;
07/03/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£3.40;-£6.89;
07/03/2025;CARD PAYMENT;**** ******* ** ****** ****   ** **********;-£8.99;-£3.49;
06/03/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£5.50;
06/03/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£2.50;+£7.60;
06/03/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£4.84;+£10.10;
06/03/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£3.60;+£14.94;
06/03/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£10.32;+£18.54;
06/03/2025;CARD PAYMENT;** *********** **** ***** ***** ** **********;-£5.48;+£28.86;
06/03/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£34.34;
06/03/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£7.87;+£36.44;
05/03/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£2.50;+£44.31;
05/03/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£3.24;+£46.81;
05/03/2025;CARD PAYMENT;********* ****** ***** **** ***** ***** ** **********;-£2.55;+£50.05;
05/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£52.60;
05/03/2025;CARD PAYMENT;********* ******* **** ***** ***** ** **********;-£1.29;+£55.60;
04/03/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£56.89;
03/03/2025;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£7.50;+£58.99;
03/03/2025;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£7.45;+£66.49;
03/03/2025;TRANSFER OUT;**** ******* ** * ****** ******* ********** ********* ****** ******** ******* *******;-£45.00;+£73.94;
03/03/2025;PAYMENT;****** ******** ******* *********** ****** **** * *******;+£45.00;+£118.94;
03/03/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£12.30;+£73.94;
02/03/2025;CARD PAYMENT;**** ******* ** ***** ***** **** * ***   ** **********;-£5.49;+£86.24;
01/03/2025;PAYMENT;****** ******** ******* ********* **** * **** * *******;+£95.00;+£91.73;
01/03/2025;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£5.60;-£3.27;
01/03/2025;CARD PAYMENT;**** **************** **** ***** ***** ** **********;-£10.94;+£2.33;
01/03/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£5.59;+£13.27;
01/03/2025;CARD PAYMENT;***** *** **** **** ***** ***** ** **********;-£8.00;+£18.86;
01/03/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£26.86;
01/03/2025;CARD PAYMENT;**** ******* ** ******* *******   ** **********;-£5.99;+£29.86;
01/03/2025;CARD PAYMENT;**** ******* ** ****** ***************   ** **********;-£8.99;+£35.85;
28/02/2025;PAYMENT;****** ******** ******* ******** **** * *******;+£25.00;+£44.84;
28/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£19.84;
28/02/2025;CARD PAYMENT;****** ****** **** **** ***** ***** ** **********;-£67.98;+£22.84;
28/02/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£4.14;+£90.82;
28/02/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£4.68;+£94.96;
28/02/2025;PAYMENT;****** ******** ******* ******** **** * *******;+£25.00;+£99.64;
28/02/2025;CARD PAYMENT;***** ****** **** ***** ***** ** **********;-£9.43;+£74.64;
28/02/2025;TRANSFER OUT;**** ******* ** * ****** ******* ********** ********* ****** ******** ******* *******;-£45.00;+£84.07;
28/02/2025;PAYMENT;****** ******** ******* *********** ****** **** * *******;+£45.00;+£129.07;
28/02/2025;CARD PAYMENT;* * * **** ***** ***** ** **********;-£12.99;+£84.07;
28/02/2025;CARD PAYMENT;***** **** **** ***** ***** ** **********;-£1.25;+£97.06;
27/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£6.00;+£98.31;
27/02/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£3.99;+£104.31;
27/02/2025;CARD PAYMENT;***** ***** ****** **** ***** ***** ** **********;-£4.00;+£108.30;
27/02/2025;CARD PAYMENT;************* *** **** **** ***** ***** ** **********;-£12.00;+£112.30;
27/02/2025;CARD PAYMENT;************* *** **** **** ***** ***** ** **********;-£21.90;+£124.30;
27/02/2025;CARD PAYMENT;*********** ****** *** **** ***** ***** ** **********;-£5.39;+£146.20;
27/02/2025;CARD PAYMENT;*** ***** **** ***** ***** ** **********;-£0.99;+£151.59;
27/02/2025;CARD PAYMENT;*** ***** **** ***** ***** ** **********;-£0.99;+£152.58;
27/02/2025;PAYMENT;****** ******** ******* ******* ***** **** * *******;+£100.00;+£153.57;
27/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£53.57;
27/02/2025;CARD PAYMENT;***** ***** *** *** **** ***** ***** ** **********;-£10.00;+£56.57;
27/02/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£5.19;+£66.57;
26/02/2025;CARD PAYMENT;********* ** **** ***** ***** ** **********;-£2.50;+£71.76;
26/02/2025;CARD PAYMENT;********** ** ***** ** **** ***** ***** ** **********;-£0.95;+£74.26;
26/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£75.21;
26/02/2025;CARD PAYMENT;***** **** ******* **** ***** ***** ** **********;-£5.25;+£78.21;
25/02/2025;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£7.85;+£83.46;
24/02/2025;PAYMENTS;**** ******* *** ****** ******* ** ******* **** ********* ***** * ***** * ******* ** ***;-£15.00;+£91.31;
24/02/2025;PAYMENT;****** ******** ******* ******* **** * **** * *******;+£95.00;+£106.31;
24/02/2025;CARD PAYMENT;**** ********** **** ***** ***** ** **********;-£20.88;+£11.31;
22/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£32.19;
22/02/2025;CARD PAYMENT;**** ******* ** ****   ** **********;-£13.00;+£35.19;
22/02/2025;CARD PAYMENT;***** **** ******* **** ***** ***** ** **********;-£5.25;+£48.19;
22/02/2025;CARD PAYMENT;***** ****** **** **** ***** ***** ** **********;-£5.00;+£53.44;
22/02/2025;CARD PAYMENT;****** ******** ****** **** ***** ***** ** **********;-£2.10;+£58.44;
20/02/2025;CARD PAYMENT;**** ******* ** ****   ** **********;-£62.00;+£60.54;
20/02/2025;CARD PAYMENT;*** ******** **** **** ***** ***** ** **********;-£11.00;+£122.54;
20/02/2025;CARD PAYMENT;************** **** ***** ***** ** **********;-£11.99;+£133.54;
20/02/2025;DD;DIRECT DEBIT PAYMENT TO PLUM REF VQY*TB*, MANDATE NO ****;-£8.02;+£145.53;
19/02/2025;PAYMENT;****** ******** ******* ******* **** * **** * *******;+£95.00;+£153.55;
19/02/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£1.12;+£58.55;
19/02/2025;CARD PAYMENT;******* *** **** * **** ***** ***** ** **********;-£3.24;+£59.67;
19/02/2025;CARD PAYMENT;********** ** ***** ** **** ***** ***** ** **********;-£1.00;+£62.91;
18/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£2.90;+£63.91;
18/02/2025;CREDIT IN;****** **** ** ******** ** **********;+£5.80;+£66.81;
18/02/2025;CARD PAYMENT;********** ****** **** **** ***** ***** ** **********;-£50.00;+£61.01;
18/02/2025;CARD PAYMENT;***** **** **** ***** ***** ** **********;-£2.00;+£111.01;
18/02/2025;CARD PAYMENT;**** ****** *** **** ***** ***** ** **********;-£49.15;+£113.01;
18/02/2025;CARD PAYMENT;**** ** ********** **** ***** ***** ** **********;-£3.18;+£162.16;
18/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£3.00;+£165.34;
18/02/2025;CARD PAYMENT;********** ***** **** ***** ***** ** **********;-£120.00;+£168.34;
18/02/2025;CARD PAYMENT;**** ******* ** *** ***** ********   ** **********;-£9.99;+£288.34;
18/02/2025;CARD PAYMENT;**** ******* ** *** ***** ***** **   ** **********;-£9.00;+£298.33;
18/02/2025;PAYMENTS;**** ******* *** ****** ******* ** ****** * ******* ********* ******* ******* * ******* **;-£13.95;+£307.33;
17/02/2025;PAYMENT;****** ******** ******* ******** *** ******** **** * *******;+£100.00;+£321.28;
17/02/2025;PAYMENT;****** ******** ******* ************ **** * *******;+£121.96;+£221.28;
17/02/2025;CARD PAYMENT;****************** **** ***** ***** ** **********;-£2.90;+£99.32;
17/02/2025;CARD PAYMENT;** ********* ***** **** ***** ***** ** **********;-£1.00;+£102.22;
